AnoAtendimento;TrimestreAtendimento;MesAtendimento;DataAtendimento;CodigoRegiao;Regiao;UF;CodigoTipoAtendimento;CodigoAssunto;GrupoAssunto;CodigoProblema;GrupoProblema;SexoConsumidor;FaixaEtariaConsumidor;TipoFornecedor;RazaoSocialSindec;NomeFantasiaSindec
2015;1;1;2015-01-20 18:05:06.000;3;Sudeste;SP;3;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );184;Problemas com Contrato;M;entre 21 a 30 anos;1;JORGE A. VICENTE REABILITACAO DE CREDITO ME;SRC REABILITAÇÃO DE CRÉDITO/RC ASSESSORIA DE CRÉD
2015;1;1;2015-01-05 12:11:52.000;3;Sudeste;MG;3;284;Plano de Saúde;209;Problemas com Cobrança;F;entre 51 a 60 anos;1;UNIMED RIO COOP. TRABALHO MÉDICO DE RIO DE JANEIRO;UNIMED RIO
2015;1;1;2015-01-26 10:14:25.000;3;Sudeste;MG;6;264;Automóvel - Locação / Assistência Automobilística ( Clube do Automóvel, Etc. ) / Auto Escola;251;Problemas com SAC;F;até 20 anos;1;CENTRO DE FORMACAO DE CONDUTORES DE VEICULOS J R LTDA;AUTO ESCOLA JR
2015;1;2;2015-02-12 14:46:05.000;3;Sudeste;SP;6;106;Artigo de Leitura (Jornal, Revista, Livros etc.);120;Problemas com Cobrança;M;entre 21 a 30 anos;1;L.A.M. FOLINI - ME / MUNDIAL EDITORA;MUNDIAL EDITORA
2015;1;2;2015-02-23 15:37:11.000;3;Sudeste;SP;3;212;Profissional Liberal - Dentista;168;Problemas com Garantia de Produtos;M;entre 41 a 50 anos;1;CLÍNICA DENTÁRIA DA ESTAÇÃO LTDA - ME;
2015;1;3;2015-03-25 10:47:26.000;2;Nordeste;BA;9;69;Seguro;28;Problemas com Cobrança;M;entre 41 a 50 anos;1;RENOVA COMP SECURITIZADORA DE CRED FINANCEIROS S.A;RENOVA COMPANHIA SECURITIZADORA
2015;1;2;2015-02-12 18:12:42.000;1;Norte;TO;6;259;TV por Assinatura;194;Problemas com Cobrança;M;entre 31 a 40 anos;1;SKY BRASIL SERVIÇOS LTDA;TV SKY
2015;1;1;2015-01-14 12:20:44.000;2;Nordeste;BA;2;259;TV por Assinatura;194;Problemas com Cobrança;F;entre 51 a 60 anos;1;SKY BRASIL SERVICOS LTDA;SKY
2015;1;3;2015-03-02 09:51:10.000;5;Centro-oeste;MT;3;259;TV por Assinatura;194;Problemas com Cobrança;F;entre 41 a 50 anos;1;SKY BRASIL SERVICOS LTDA;SKY BRASIL LTDA
2015;1;3;2015-03-02 09:54:32.000;5;Centro-oeste;MT;6;259;TV por Assinatura;194;Problemas com Cobrança;M;entre 21 a 30 anos;1;SKY BRASIL SERVICOS LTDA;SKY BRASIL LTDA
2015;1;2;2015-02-13 16:18:39.000;3;Sudeste;SP;6;100;Colchão;102;Problemas com Garantia de Produtos;M;Nao Informada;1;POLISHOP;
2015;1;2;2015-02-09 13:09:26.000;3;Sudeste;SP;3;235;Curso de Línguas;184;Problemas com Contrato;F;entre 41 a 50 anos;1;WIZARD-SUZANO ORGANIZAÇÃO SUZANENSE DE ENSINO DE I;WIZARD-SUZANO
2015;1;3;2015-03-17 16:12:16.000;5;Centro-oeste;GO;3;102;Microcomputador / Produtos de Informática;102;Problemas com Garantia de Produtos;F;entre 31 a 40 anos;1;HEWLETT PACKARD COMPUTADORES LTDA;HEWLETT-PACKARD - HP
2015;1;2;2015-02-04 12:12:05.000;1;Norte;TO;6;106;Artigo de Leitura (Jornal, Revista, Livros etc.);120;Problemas com Cobrança;M;entre 21 a 30 anos;1;MUNDIAL EDITORA E DISTRIBUIDORA DE LIVROS;MUNDIAL EDITORA E DISTRIBUIDORA DE LIVROS
2015;1;1;2015-01-09 16:50:38.000;5;Centro-oeste;DF;3;244;Hospedagem ( Hotel, Pousada, Chalé, Albergue, Etc. );184;Problemas com Contrato;F;entre 31 a 40 anos;1;LUMA VIAGENS E TURISMO LTDA;CVC TURISMO
2015;1;1;2015-01-13 18:16:33.000;1;Norte;TO;6;63;Financeira;51;Negativação Indevida de Consumidor;M;entre 31 a 40 anos;1;SECRETARIA ARRECADAÇÃO PROEDUCAR;PROEDUCAR
2015;1;3;2015-03-30 08:04:21.000;5;Centro-oeste;MS;3;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );204;Problemas com Contrato;F;entre 41 a 50 anos;1;JOSE ANTONIO CORDEIRO LEAL UEMURA-ME;MANO VEICULOS
2015;1;3;2015-03-06 18:48:50.000;3;Sudeste;SP;3;284;Plano de Saúde;154;Problemas com Contrato;F;entre 31 a 40 anos;1;UNIMED DO ESTADO DE SAO PAULO - FEDERACAO ESTADUAL DAS COOPERATIVAS MEDICAS;UNIMED FESP
2015;1;2;2015-02-18 18:28:05.000;3;Sudeste;SP;3;82;Incorporação ( Construtoras e Incorporadoras );82;Vício ou Má Qualidade de Produto ou Serviço;F;entre 31 a 40 anos;1;GAFISA S.A.;
2015;1;1;2015-01-07 10:23:14.000;3;Sudeste;RJ;3;256;Serviços de Vidraçaria;183;Vício ou Má Qualidade de Produto ou Serviço;M;mais de 70 anos;1;ATACADÃO DAS ESQUADRIAS;
2015;1;3;2015-03-23 14:52:31.000;3;Sudeste;SP;2;82;Incorporação ( Construtoras e Incorporadoras );97;Problemas com Cobrança;M;entre 31 a 40 anos;1;NENHUM;
2015;1;3;2015-03-10 13:37:03.000;5;Centro-oeste;MS;9;63;Financeira;28;Problemas com Cobrança;F;entre 21 a 30 anos;1;CAMILA AMORIM BATISTA 03770689186;INOVARE MS
2015;1;3;2015-03-17 13:01:19.000;4;Sul;PR;2;132;Vestuário ( Calçado / Roupa );109;Problemas na Oferta;F;Nao Informada;1;CURITIBA MOTO STORE;CURITIBA MOTO STORE
2015;1;3;2015-03-23 15:05:33.000;2;Nordeste;CE;3;95;Aparelho de Som;105;Vício ou Má Qualidade de Produto ou Serviço;M;entre 21 a 30 anos;1;CENTRAL TECNICA B&B COMERCIO E SERVICOS LTDA;CENTRAL TECNICA B&B
2015;1;1;2015-01-15 17:50:58.000;5;Centro-oeste;GO;6;76;Outros Contratos;27;Problemas com Contrato;M;entre 41 a 50 anos;1;NG 20 EMPREENDIMENTOS IMOBILIARIOS S/A;(PRAIAS DO LAGO ECO RESORT)
2015;1;3;2015-03-02 14:25:52.000;3;Sudeste;ES;2;264;Automóvel - Locação / Assistência Automobilística ( Clube do Automóvel, Etc. ) / Auto Escola;252;Problemas com SAC;M;entre 31 a 40 anos;1;AUTO ELÉTRICA VILA RICA LTDA-ME;NULL
2015;1;2;2015-02-20 10:57:25.000;4;Sul;RS;6;259;TV por Assinatura;194;Problemas com Cobrança;M;entre 21 a 30 anos;1;SKY BRASIL SERVICOS LTDA;SKY
2015;1;3;2015-03-09 10:46:53.000;5;Centro-oeste;DF;3;288;Máquinas e Equipamentos;102;Problemas com Garantia de Produtos;M;entre 51 a 60 anos;1;POLIMPORT - COMERCIO E EXPORTACAO LTDA;POLIMPORT - COMERCIO E EXPORTACAO LTDA
2015;1;3;2015-03-27 16:34:00.000;3;Sudeste;SP;3;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );185;Vício ou Má Qualidade de Produto ou Serviço;M;entre 21 a 30 anos;1;PLATINUM ASSESSORIA DE CRÉDITO LTDA-ME;
2015;1;2;2015-02-24 08:27:20.000;3;Sudeste;ES;3;106;Artigo de Leitura (Jornal, Revista, Livros etc.);120;Problemas com Cobrança;F;até 20 anos;1;L. A. M. FOLINI COBRANCAS - ME;MUNDIAL EDITORA
2015;1;2;2015-02-26 15:25:28.000;1;Norte;TO;6;95;Aparelho de Som;102;Problemas com Garantia de Produtos;F;Nao Informada;1;PANASONIC DO BRASIL LTDA;PANASONIC ELETRONIC DO BRASIL
2015;1;2;2015-02-10 13:39:07.000;1;Norte;TO;6;95;Aparelho de Som;102;Problemas com Garantia de Produtos;M;entre 21 a 30 anos;1;PANASONIC DO BRASIL LTDA;PANASONIC ELETRONIC DO BRASIL
2015;1;2;2015-02-19 13:24:17.000;4;Sul;PR;2;141;Outros Produtos Importados;107;Problemas na Entrega de Produtos;M;entre 41 a 50 anos;1;DIGIT IMPORT;DIGIT IMPORT
2015;1;2;2015-02-04 10:45:52.000;1;Norte;RO;6;76;Outros Contratos;250;Problemas com Cobrança;F;Nao Informada;1;CREFISA S A;
2015;1;3;2015-03-03 11:35:02.000;3;Sudeste;SP;3;284;Plano de Saúde;159;Vício ou Má Qualidade de Produto ou Serviço;M;mais de 70 anos;1;SUL AMÉRICA COMPANHIA DE SEGURO SAÚDE;
2015;1;1;2015-01-20 09:32:00.000;3;Sudeste;SP;2;284;Plano de Saúde;179;Problemas com Cobrança;M;entre 61 a 70 anos;1;SUL AMERICA SEGURO SAUDE S.A;
2015;1;2;2015-02-09 11:58:04.000;4;Sul;PR;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;Nao Informada;1;NIPPON SERVICE;
2015;1;2;2015-02-24 14:51:10.000;3;Sudeste;SP;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;M;entre 41 a 50 anos;1;NOTA FISCAL PAULISTA;
2015;1;3;2015-03-05 10:19:11.000;2;Nordeste;MA;3;92;Eletrodomésticos Linha Branca;115;Problemas com Desistência de Compra ou Contratação;M;entre 31 a 40 anos;1;B2W - COMPANHIA GLOBAL DO VAREJO;AMERICANAS.COM / SUBMARINO / SHOPTIME
2015;1;1;2015-01-13 18:49:10.000;1;Norte;TO;6;2;Supermercado (Pães, Verduras, Frutas e Legumes In Natura, Carnes Cruas e Peixes Frescos etc.);6;Vício ou Má Qualidade de Produto ou Serviço;M;até 20 anos;1;SÉ SUPERMERCADOS LTDA;EXTRA SUPERMERCADOS (FILIAL DE PALMAS-TO)
2015;1;2;2015-02-04 15:39:44.000;3;Sudeste;SP;3;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );186;Vício ou Má Qualidade de Produto ou Serviço;F;entre 21 a 30 anos;1;ROSANA JOIAS MAXI EIRELI - EPP;
2015;1;1;2015-01-23 16:49:14.000;3;Sudeste;SP;6;284;Plano de Saúde;148;Problemas com Contrato;F;entre 21 a 30 anos;1;UNIHOSP SAUDE S/A;
2015;1;3;2015-03-26 08:03:45.000;3;Sudeste;SP;3;276;Agências e Operadoras de viagens (pacotes turísticos);255;Problemas com SAC;M;mais de 70 anos;1;DECOLAR.COM LTDA;AGÊNCIA DECOLAR
2015;1;3;2015-03-19 17:51:00.000;3;Sudeste;MG;6;63;Financeira;250;Problemas com Cobrança;F;entre 51 a 60 anos;1;BANCO CETELEM S/A;
2015;1;1;2015-01-26 15:39:16.000;2;Nordeste;BA;3;123;Móveis;107;Problemas na Entrega de Produtos;M;entre 51 a 60 anos;1;NOVA CASA BAHIA S/A;CASAS BAHIA
2015;1;3;2015-03-05 12:59:32.000;3;Sudeste;RJ;3;63;Financeira;244;Problemas com SAC;F;entre 31 a 40 anos;1;ABRIL COMUNICACOES S.A.;TV ABRIL / EDITORA ABRIL
2015;1;1;2015-01-15 14:11:15.000;5;Centro-oeste;MS;9;63;Financeira;244;Problemas com SAC;M;entre 31 a 40 anos;1;ABRIL COMUNICACOES S.A.;GRUPO ABRIL
2015;1;3;2015-03-02 15:03:43.000;5;Centro-oeste;MS;9;101;Aparelho Celular;260;Risco à Saúde e Segurança / Acidente de Consumo;F;entre 41 a 50 anos;1;C&A MODAS LTDA.;C E A
2015;1;2;2015-02-03 15:20:23.000;2;Nordeste;MA;9;141;Outros Produtos Importados;107;Problemas na Entrega de Produtos;M;Nao Informada;1;KALED EMPREENDIMENTOS;KALED EMPREENDIMENTOS
2015;1;1;2015-01-07 14:53:10.000;3;Sudeste;SP;3;284;Plano de Saúde;221;Problemas com Contrato;M;Nao Informada;1;SUL AMÉRICA COMPANHIA DE SEGURO SAÚDE;NULL
2015;1;3;2015-03-04 09:12:33.000;5;Centro-oeste;GO;3;284;Plano de Saúde;221;Problemas com Contrato;F;entre 41 a 50 anos;1;SAO FRANCISCO SISTEMAS DE SAUDE SOC. EMP. LTDA;
2015;1;1;2015-01-07 10:40:56.000;3;Sudeste;MG;2;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);105;Vício ou Má Qualidade de Produto ou Serviço;F;entre 51 a 60 anos;1;ORTO FREDERICO LTDA - EPP;
2015;1;3;2015-03-03 14:54:01.000;3;Sudeste;MG;6;284;Plano de Saúde;232;Problemas com SAC;M;entre 51 a 60 anos;1;CAIXA DE PREVIDENCIA  DOS SERV. DA FUNDAÇ DE SAUDE;CAPESESP
2015;1;2;2015-02-13 12:22:00.000;3;Sudeste;MG;3;102;Microcomputador / Produtos de Informática;115;Problemas com Desistência de Compra ou Contratação;F;entre 51 a 60 anos;1;B2W - COMPANHIA GLOBAL DO VAREJO;AMERICANAS.COM, SUBMARINO, SHOPTIME,.SOUBARATO
2015;1;3;2015-03-03 10:27:56.000;2;Nordeste;PE;3;132;Vestuário ( Calçado / Roupa );107;Problemas na Entrega de Produtos;M;entre 21 a 30 anos;1;B2W - COMPANHIA GLOBAL DO VAREJO;
2015;1;3;2015-03-26 11:58:58.000;1;Norte;TO;9;283;Estabelecimento comercial (supermercado, loja, padaria, locadora, frutaria, etc.);183;Vício ou Má Qualidade de Produto ou Serviço;M;Nao Informada;1;SÉ SUPERMERCADOS LTDA;EXTRA SUPERMERCADOS (FILIAL DE PALMAS-TO)
2015;1;3;2015-03-13 14:54:25.000;3;Sudeste;MG;9;282;Seguro;183;Vício ou Má Qualidade de Produto ou Serviço;M;Nao Informada;1;BRASILVEICULOS COMPANHIA DE SEGUROS;
2015;1;1;2015-01-05 10:16:46.000;2;Nordeste;PB;6;259;TV por Assinatura;255;Problemas com SAC;F;Nao Informada;1;GLOBAL VILLAGE TELECOM LTDA;GVT
2015;1;2;2015-02-04 13:36:56.000;5;Centro-oeste;DF;6;140;Eletroeletrônico Importado;120;Problemas com Cobrança;M;entre 51 a 60 anos;1;POLIMPORT - COMERCIO E EXPORTACAO LTDA;POLISHOP
2015;1;1;2015-01-13 14:29:08.000;3;Sudeste;SP;10;55;Cartão de Loja;30;Problemas com Cobrança;M;entre 51 a 60 anos;1;NOVA CASA BAHIA S/A;CASAS BAHIA - FILIAL RIO CLARO
2015;1;2;2015-02-03 15:24:33.000;3;Sudeste;SP;3;92;Eletrodomésticos Linha Branca;107;Problemas na Entrega de Produtos;F;entre 31 a 40 anos;1;CASAS BAHIA;
2015;1;3;2015-03-27 10:27:48.000;2;Nordeste;AL;9;92;Eletrodomésticos Linha Branca;105;Vício ou Má Qualidade de Produto ou Serviço;F;entre 51 a 60 anos;1;S. M. DA SILVA SERVICOS E TECNOLOGIA - ME;S M PECAS E SERVICOS ESPECIALIZADOS
2015;1;1;2015-01-06 12:49:24.000;3;Sudeste;ES;2;284;Plano de Saúde;149;Problemas com Contrato;F;entre 41 a 50 anos;1;WORLD MED ADM DE BENEF EM SAUDE SUPLEMENTAR LTDA;ASTRAL / ASSTRAL
2015;1;3;2015-03-25 11:50:17.000;3;Sudeste;SP;3;54;Cartão de Crédito;50;Negativação Indevida de Consumidor;F;entre 21 a 30 anos;1;KOMBAI CARD ADMINISTRADORA DE CARTÕES E SERV LTDA;NULL
2015;1;1;2015-01-12 11:58:41.000;3;Sudeste;MG;3;284;Plano de Saúde;165;Problemas na Oferta;M;mais de 70 anos;1;CAIXA DE ASSISTENCIA DOS ADVOGADOS DE MINAS GERAIS;CAAMG
2015;1;3;2015-03-12 16:53:02.000;3;Sudeste;MG;2;284;Plano de Saúde;150;Problemas com Entrega de Documentos ao Consumidor;F;Nao Informada;1;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;
2015;1;1;2015-01-22 12:32:08.000;3;Sudeste;SP;2;259;TV por Assinatura;255;Problemas com SAC;M;entre 31 a 40 anos;1;CLARO S/A;CLARO MOVEL, FIXO, EMBRATEL E CLARO TV
2015;1;1;2015-01-29 17:31:29.000;3;Sudeste;SP;3;259;TV por Assinatura;255;Problemas com SAC;F;entre 51 a 60 anos;1;CLARO S/A;CLARO MOVEL, FIXO, EMBRATEL E CLARO TV
2015;1;3;2015-03-13 11:10:07.000;5;Centro-oeste;MT;10;63;Financeira;32;Problemas com Cobrança;F;entre 61 a 70 anos;1;BANCO VOTORANTIM S.A.;BANCO VOTORANTIM
2015;1;3;2015-03-09 14:29:25.000;3;Sudeste;MG;3;101;Aparelho Celular;102;Problemas com Garantia de Produtos;F;entre 21 a 30 anos;1;C&A MODAS LTDA.;C&A
2015;1;3;2015-03-06 16:09:31.000;3;Sudeste;MG;2;101;Aparelho Celular;102;Problemas com Garantia de Produtos;F;entre 21 a 30 anos;1;C&A MODAS LTDA.;C&A
2015;1;1;2015-01-08 15:32:21.000;2;Nordeste;PB;9;259;TV por Assinatura;255;Problemas com SAC;M;mais de 70 anos;1;GLOBAL VILLAGE TELECOM LTDA;GVT
2015;1;2;2015-02-09 13:58:49.000;2;Nordeste;PB;9;259;TV por Assinatura;255;Problemas com SAC;F;entre 51 a 60 anos;1;GLOBAL VILLAGE TELECOM LTDA;GVT
2015;1;2;2015-02-25 13:08:44.000;3;Sudeste;MG;3;63;Financeira;250;Problemas com Cobrança;M;entre 41 a 50 anos;1;BANCO CETELEM S/A;
2015;1;2;2015-02-25 12:58:03.000;3;Sudeste;SP;6;15;Doces prontos (frutas em calda, cristalizadas, em geleias ou pastas, sorvetes, bala, suspiro, docinhos para festas enlatados, cristais de gengibre).;15;Problemas na Oferta;M;entre 21 a 30 anos;1;CNOVA COMERCIO ELETRONICO S.A.;PONTOFRIO/CASASBAHIA/EXTRA/BARATEIRO.COM.BR
2015;1;1;2015-01-27 14:18:14.000;2;Nordeste;BA;3;123;Móveis;107;Problemas na Entrega de Produtos;F;mais de 70 anos;1;NOVA CASA BAHIA S/A;CASAS BAHIA
2015;1;1;2015-01-21 09:46:18.000;2;Nordeste;CE;3;92;Eletrodomésticos Linha Branca;107;Problemas na Entrega de Produtos;F;entre 21 a 30 anos;1;NOVA CASA BAHIA S/A;CASAS BAHIA
2015;1;2;2015-02-09 16:50:25.000;4;Sul;SC;6;282;Seguro;205;Problemas Diversos com Produtos e Serviços;M;entre 41 a 50 anos;1;ZURICH MINAS BRASIL SEGUROS S.A.;MINAS-BRASIL SEGURADORA
2015;1;3;2015-03-17 12:32:41.000;3;Sudeste;SP;3;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );197;Problemas na Oferta;F;entre 41 a 50 anos;1;MODA NEGOCIAÇÕES FINANCEIRAS EIRELI;MODA CONSULTORIA
2015;1;3;2015-03-18 10:05:08.000;3;Sudeste;SP;3;106;Artigo de Leitura (Jornal, Revista, Livros etc.);116;Problemas com Contrato;F;entre 21 a 30 anos;1;ABRIL COMUNICAÇÕES S.A;EDITORA ABRIL
2015;1;1;2015-01-30 19:21:32.000;3;Sudeste;SP;3;132;Vestuário ( Calçado / Roupa );105;Vício ou Má Qualidade de Produto ou Serviço;F;entre 21 a 30 anos;1;NIKE DO BRASIL COMÉRCIO E PARTICIPAÇÕES LTDA;NIKE.COM.BR
2015;1;3;2015-03-13 11:08:47.000;3;Sudeste;MG;3;132;Vestuário ( Calçado / Roupa );105;Vício ou Má Qualidade de Produto ou Serviço;M;entre 41 a 50 anos;1;NIKE DO BRASIL COMÉRCIO E PARTICIPAÇÕES LTDA.;
2015;1;2;2015-02-10 14:13:36.000;4;Sul;SC;9;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);105;Vício ou Má Qualidade de Produto ou Serviço;M;entre 21 a 30 anos;1;FORDEVILLE COMERCIO DE PECAS E ACESSORIOS LTDA-EPP;AUTO PECAS FORDEVILLE
2015;1;1;2015-01-26 14:47:59.000;2;Nordeste;BA;3;123;Móveis;107;Problemas na Entrega de Produtos;F;entre 51 a 60 anos;1;NOVA CASA BAHIA S/A;CASAS BAHIA
2015;1;2;2015-02-10 14:59:47.000;2;Nordeste;BA;3;123;Móveis;107;Problemas na Entrega de Produtos;M;entre 21 a 30 anos;1;NOVA CASA BAHIA S/A;CASAS BAHIA
2015;1;2;2015-02-02 10:03:55.000;3;Sudeste;MG;6;122;Móveis;115;Problemas com Desistência de Compra ou Contratação;M;entre 31 a 40 anos;1;NOVA CASA BAHIA S/A (NAO USAR ESTE);CASAS BAHIA
2015;1;2;2015-02-09 11:48:53.000;3;Sudeste;MG;6;92;Eletrodomésticos Linha Branca;107;Problemas na Entrega de Produtos;M;entre 21 a 30 anos;1;NOVA CASA BAHIA S/A;CASAS BAHIA
2015;1;1;2015-01-16 14:19:08.000;3;Sudeste;MG;6;92;Eletrodomésticos Linha Branca;115;Problemas com Desistência de Compra ou Contratação;F;entre 31 a 40 anos;1;NOVA CASA BAHIA S.A.;CASAS BAHIA
2015;1;3;2015-03-18 12:09:45.000;3;Sudeste;SP;3;63;Financeira;32;Problemas com Cobrança;M;entre 41 a 50 anos;1;RENOVA COMPANHIA SECURITIZADORA DE CREDITOS FINANC;
2015;1;3;2015-03-13 13:15:45.000;3;Sudeste;SP;6;279;Internet (Serviços);183;Vício ou Má Qualidade de Produto ou Serviço;M;entre 31 a 40 anos;1;CLARO S/A;CLARO / EMBRATEL / CLARO TV
2015;1;3;2015-03-04 16:40:47.000;5;Centro-oeste;GO;6;106;Artigo de Leitura (Jornal, Revista, Livros etc.);116;Problemas com Contrato;M;até 20 anos;1;ABRIL COMUNICAÇÕES S.A.;TV ABRIL - EDITORA ABRIL
2015;1;2;2015-02-24 14:36:59.000;4;Sul;RS;6;238;Intercâmbio Cultural;255;Problemas com SAC;M;entre 61 a 70 anos;1;OI S.A.;OI FIXO E BANDA LARGA
2015;1;3;2015-03-26 17:33:27.000;1;Norte;TO;6;76;Outros Contratos;50;Negativação Indevida de Consumidor;M;entre 31 a 40 anos;1;BRASIL TELECOM S/A;OI - BRASIL TELECOM (TELEFONIA FIXA)
2015;1;1;2015-01-15 09:22:49.000;5;Centro-oeste;MS;6;279;Internet (Serviços);205;Problemas Diversos com Produtos e Serviços;F;mais de 70 anos;1;BRASIL TELECOM;OI
2015;1;2;2015-02-06 13:41:46.000;5;Centro-oeste;MS;9;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);106;Problemas na Entrega de Produtos;M;entre 31 a 40 anos;1;HAVAN LOJAS DE DEPARTAMENTO LTDA;HAVAN LOJAS DE DEPARTAMENTO LTDA
2015;1;3;2015-03-23 17:16:27.000;3;Sudeste;SP;3;146;Televisão / Aparelho DVD / Filmadora;107;Problemas na Entrega de Produtos;F;entre 21 a 30 anos;1;B2W COMPANHIA GLOBAL DO VAREJO;AMERICANAS.COM/SUBMARINO/SHOPTIME/SOUBARATO
2015;1;2;2015-02-24 13:28:40.000;4;Sul;PR;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;Nao Informada;1;SERVOPA SA COMERCIO E INDUSTRIA;SERVOPA SA COMERCIO E INDUSTRIA
2015;1;3;2015-03-20 12:31:44.000;4;Sul;PR;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;entre 41 a 50 anos;1;SERVOPA SA COMERCIO E INDUSTRIA;SERVOPA SA COMERCIO E INDUSTRIA
2015;1;2;2015-02-24 14:37:27.000;4;Sul;PR;3;233;Escola ( Pré, 1º, 2º Graus e Superior );183;Vício ou Má Qualidade de Produto ou Serviço;M;entre 31 a 40 anos;1;FACULDADE EVANGELICA DO PARANA;FACULDADE EVANGELICA DO PARANA
2015;1;2;2015-02-02 12:42:22.000;4;Sul;PR;2;236;Cursos Livres Outros;205;Problemas Diversos com Produtos e Serviços;F;Nao Informada;1;FACULDADE EVANGELICA DO PARANA;FACULDADE EVANGELICA DO PARANA
2015;1;2;2015-02-13 16:10:11.000;4;Sul;PR;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;Nao Informada;1;IRMANDADE SANTA CASA DE MISERICÓRDIA DE CURITIBA;SAÚDE IDEAL
2015;1;1;2015-01-13 13:18:02.000;4;Sul;RS;3;92;Eletrodomésticos Linha Branca;105;Vício ou Má Qualidade de Produto ou Serviço;F;entre 51 a 60 anos;1;COLORMAQ;COLORMAQ
2015;1;3;2015-03-26 14:36:00.000;3;Sudeste;MG;6;72;Leasing;32;Problemas com Cobrança;M;entre 51 a 60 anos;1;AYMORÉ CRÉDITO FINANCIAMENTO;AYMORÉ CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A
2015;1;3;2015-03-19 13:45:26.000;5;Centro-oeste;GO;3;92;Eletrodomésticos Linha Branca;107;Problemas na Entrega de Produtos;F;entre 31 a 40 anos;1;B2W COMPANHIA DIGITAL;SUBMARINO.COM, AMERICANAS.COM, SHOPTIME.COM
2015;1;3;2015-03-20 11:25:02.000;3;Sudeste;MG;6;76;Outros Contratos;27;Problemas com Contrato;M;mais de 70 anos;1;THM - SOLUCOES EM COBRANCAS E NEGOCIOS EIRELI - ME;THM SOLUCOES
2015;1;1;2015-01-21 11:00:01.000;2;Nordeste;BA;9;66;Seguro;28;Problemas com Cobrança;F;entre 31 a 40 anos;1;ASSOCIACAO BRASIL AUTO PROTEGE - CLUBE DE ASSIST;BRASIL AUTO PROTEGE
2015;1;3;2015-03-16 11:56:12.000;2;Nordeste;BA;9;66;Seguro;28;Problemas com Cobrança;F;entre 31 a 40 anos;1;ASSOCIACAO BRASIL AUTO PROTEGE - CLUBE DE ASSIST;BRASIL AUTO PROTEGE
2015;1;3;2015-03-16 09:25:00.000;5;Centro-oeste;GO;6;76;Outros Contratos;27;Problemas com Contrato;F;entre 21 a 30 anos;1;ACF DE GODOY - RASTREAMENTO - ME;LOC CAR SYSTEM RASTREADOR VEICULAR
2015;1;3;2015-03-24 11:12:05.000;3;Sudeste;SP;3;236;Cursos Livres Outros;255;Problemas com SAC;F;entre 41 a 50 anos;1;MICRO PENHA DE FRANÇA EDIÇÕES CULTURAIS LTDA;MICROCAMP
2015;1;3;2015-03-17 16:37:09.000;4;Sul;SC;6;126;Produtos Doméstico ( Escada, Balança, Overloque, Máquina de Costura / Tricô, Vassoura, Escova, Rodo, Saco de Lixo, Palha de Aço );105;Vício ou Má Qualidade de Produto ou Serviço;F;entre 31 a 40 anos;1;A. ANGELONI & CIA. LTDA;SUPERMERCADOS ANGELONI
2015;1;3;2015-03-17 15:17:32.000;4;Sul;SC;6;126;Produtos Doméstico ( Escada, Balança, Overloque, Máquina de Costura / Tricô, Vassoura, Escova, Rodo, Saco de Lixo, Palha de Aço );105;Vício ou Má Qualidade de Produto ou Serviço;F;entre 31 a 40 anos;1;A. ANGELONI & CIA. LTDA;SUPERMERCADOS ANGELONI
2015;1;3;2015-03-10 15:47:59.000;4;Sul;SC;3;259;TV por Assinatura;194;Problemas com Cobrança;F;entre 31 a 40 anos;1;CLARO TV;CLARO
2015;1;1;2015-01-15 13:30:39.000;2;Nordeste;PE;9;76;Outros Contratos;27;Problemas com Contrato;M;entre 51 a 60 anos;1;SÃO PAULO CONSULTORIA;CONSULTORIA EM CRED. DE MAQ. DE CARTÃO DE CRÉD.
2015;1;3;2015-03-30 11:21:00.000;2;Nordeste;PE;6;76;Outros Contratos;27;Problemas com Contrato;F;entre 61 a 70 anos;1;MALTA ASSESSORIA;NULL
